ru250m;pop_tot
21777506728250;9
21777506728750;3
21777506729000;11
21777506729250;32
21777506729500;62
21777506729750;60
21777506730000;55
21777506730250;50
21777506768500;2
21777506777750;6
21777506778250;2
21777506778500;5
21777506781250;6
21777506781500;1
21777506782000;5
21777506784500;1
21777506784750;8
21777506785000;1
21777506785750;2
21777506786000;2
21777506786500;1
21777506795250;18
21777506797750;5
21777506798000;4
21777506798250;5
21777506873250;1
21777506902500;5
21777506902750;5
21777506961750;16
21777506962000;26
21777506962500;2
21777506962750;4
21777506982000;1
21777506992000;2
21777506992250;5
21777506998000;5
21777507000250;19
21777507000500;57
21777507012000;7
21777507015750;3
21777507020250;5
21777507026000;2
21777507026250;2
21777507027000;6
21777507028000;2
21777507031750;6
21777507064250;1
21777507065000;3
21780006531250;5
21780006534250;13
21780006534500;2
21780006534750;2
21780006535000;5
21780006535750;1
21780006536000;1
21780006536500;4
21780006538250;15
21780006538500;108
21780006538750;36
21780006539000;175
21780006539250;124
21780006539500;130
21780006539750;28
21780006540000;1
21780006542500;8
21780006543000;11
21780006545500;4
21780006553500;1
21780006553750;7
21780006562500;2
21780006565750;4
21780006572500;3
21780006572750;6
21780006582000;3
21780006582500;8
21780006582750;10
21780006583000;1
21780006583500;1
21780006583750;5
21780006584000;2
21780006584250;9
21780006596500;4
21780006596750;1
21780006597000;3
21780006599000;2
21780006599250;2
21780006599750;38
21780006600000;32
21780006600250;26
21780006600500;28
21780006600750;25
21780006602000;2
21780006602250;3
21780006603000;5
21780006612000;2
21780006612250;4
21780006612750;6
21780006613000;6
21780006613500;12
21780006614000;3
21780006614250;2
21780006614750;1
21780006616250;5
21780006616500;100
21780006616750;85
21780006617000;105
21780006617250;9
21780006621500;2
21780006633750;3
21780006634000;8
21780006634250;5
21780006634750;2
21780006668000;4
21780006669000;9
21780006670750;2
21780006722250;3
21780006722500;2
21780006727750;12
21780006728000;18
21780006728750;58
21780006729000;66
21780006729250;29
21780006729500;46
21780006729750;87
21780006730000;22
21780006778000;4
21780006778250;2
21780006781500;6
21780006781750;3
21780006784250;6
21780006785500;5
21780006795250;9
21780006902750;6
21780006961750;33
21780006962000;47
21780006962250;2
21780006962500;7
21780006992250;4
21780006998000;9
21780007000500;35
21780007000750;11
21780007012000;6
21780007015500;7
21780007020500;2
21780007032500;4
21780007037500;2
21780007063750;13
21782506531500;5
21782506531750;1
21782506533250;1
21782506533500;4
21782506533750;11
21782506534500;9
21782506534750;7
21782506535000;3
21782506535250;7
21782506538500;110
21782506539250;26
21782506539500;38
21782506540000;2
21782506543000;16
21782506544750;8
21782506552250;2
21782506552500;3
21782506552750;4
21782506553000;3
21782506553250;2
21782506571500;2
21782506572000;4
21782506572250;3
21782506572500;2
21782506581750;6
21782506582000;5
21782506582250;48
21782506582500;15
21782506583250;6
21782506599000;6
21782506599750;11
21782506600000;28
21782506600250;6
21782506603000;3
21782506603500;8
21782506604750;3
21782506605250;2
21782506605500;3
21782506605750;1
21782506606000;2
21782506607750;8
21782506608750;1
21782506609000;2
21782506610500;2
21782506610750;10
21782506611000;3
21782506611500;11
21782506611750;5
21782506612000;2
21782506613250;4
21782506616500;82
21782506616750;49
21782506617000;14
21782506634000;1
21782506634250;6
21782506634750;7
21782506669500;1
21782506722000;3
21782506727500;4
21782506727750;2
21782506728250;5
21782506728500;11
21782506728750;56
21782506729000;11
21782506729250;61
21782506729500;79
21782506729750;11
21782506777750;9
21782506778250;3
21782506780500;3
21782506782000;1
21782506783750;2
21782506784250;10
21782506785000;3
21782506785500;3
21782506795000;2
21782506795250;4
21782506798500;4
21782506871750;8
21782506873500;1
21782506901000;3
21782506902500;6
21782506902750;4
21782506961500;3
21782506961750;27
21782506962000;42
21782506962250;69
21782506992250;2
21782506992500;4
21782506998000;5
21782507000500;12
21782507011750;5
21782507012000;6
21782507015250;10
21782507036000;6
21782507037500;4
21782507096000;8
21782507096250;2
21785006532000;4
21785006533500;4
21785006534250;6
21785006535250;3
21785006538500;16
21785006542500;10
21785006543000;12
21785006543250;1
21785006544750;4
21785006552250;3
21785006562500;4
21785006567000;2
21785006572250;5
21785006575250;2
21785006581250;1
21785006581500;3
21785006582000;8
21785006582250;17
21785006582500;5
21785006583250;8
21785006584000;10
21785006584250;2
21785006588250;2
21785006591500;5
21785006591750;1
21785006599250;3
21785006603000;2
21785006603250;13
21785006603750;10
21785006604000;1
21785006604250;3
21785006604500;2
21785006604750;7
21785006605000;7
21785006605250;1
21785006606000;1
21785006606250;2
21785006606500;4
21785006607000;5
21785006607500;6
21785006607750;7
21785006608750;2
21785006609000;1
21785006610250;3
21785006610500;28
21785006610750;39
21785006611000;12
21785006611250;12
21785006616250;90
21785006616500;52
21785006633750;2
21785006634250;8
21785006634500;5
21785006634750;1
21785006668750;5
21785006669250;6
21785006727000;2
21785006727250;18
21785006728250;25
21785006728500;21
21785006728750;14
21785006729000;32
21785006729250;48
21785006729500;7
21785006777750;6
21785006778000;1
21785006780000;5
21785006780250;3
21785006780500;9
21785006780750;12
21785006781250;4
21785006783000;9
21785006783500;2
21785006783750;1
21785006785000;3
21785006785250;2
21785006791000;1
21785006795000;6
21785006871500;6
21785006871750;7
21785006961250;2
21785006961500;19
21785006961750;3
21785006962250;2
21785006962500;4
21785006981000;3
21785006981250;9
21785006981500;2
21785006992500;1
21785006998000;12
21785007000500;36
21785007005750;2
21785007011500;2
21785007011750;1
21785007012000;13
21785007012250;1
21785007015000;5
21785007015250;15
21785007024750;6
21785007031250;3
21785007036000;2
21785007037750;2
21785007038250;5
21785007063750;4
21785007095750;5
21785007096000;12
21785007096250;21
21785007096500;6
21787506542250;1
21787506543000;5
21787506544750;2
21787506548000;1
21787506562250;4
21787506562500;8
21787506567000;3
21787506567250;7
21787506572250;2
21787506572500;3
21787506577750;1
21787506581000;7
21787506581250;3
21787506581500;5
21787506582000;5
21787506583250;4
21787506583500;6
21787506584000;10
21787506584250;5
21787506598000;3
21787506603750;6
21787506605000;9
21787506605250;2
21787506605500;2
21787506607250;7
21787506607750;5
21787506608750;2
21787506609250;6
21787506610250;20
21787506610500;58
21787506610750;70
21787506611000;32
21787506667500;5
21787506669250;1
21787506669500;2
21787506726750;2
21787506727750;5
21787506728250;4
21787506728500;5
21787506777750;11
21787506778000;5
21787506779000;2
21787506779250;1
21787506779500;12
21787506779750;3
21787506780000;10
21787506780250;1
21787506780750;9
21787506781000;1
21787506781250;6
21787506781500;11
21787506781750;2
21787506782000;7
21787506782250;1
21787506782500;2
21787506782750;5
21787506783000;1
21787506783250;1
21787506784250;3
21787506784500;7
21787506784750;3
21787506785000;1
21787506785250;4
21787506790250;1
21787506790500;6
21787506790750;3
21787506794500;1
21787506794750;5
21787506795000;13
21787506873500;4
21787506902000;11
21787506961250;4
21787506961500;34
21787506962000;10
21787506962250;8
21787506980500;2
21787506980750;9
21787506981000;5
21787506992500;9
21787506998000;54
21787506999500;11
21787507000250;11
21787507000500;9
21787507011750;7
21787507012250;8
21787507012500;6
21787507014750;1
21787507031250;5
21787507031500;5
21787507032250;2
21787507037000;2
21787507044750;4
21787507076000;4
21787507080000;2
21787507095750;4
21787507096000;3
21787507096250;1
21790006536000;4
21790006543000;1
21790006545500;1
21790006562500;2
21790006567750;6
21790006572500;1
21790006572750;3
21790006580500;2
21790006580750;17
21790006581000;7
21790006581250;3
21790006582250;3
21790006584000;5
21790006603000;4
21790006603750;3
21790006604000;6
21790006604250;6
21790006604500;2
21790006604750;2
21790006605000;2
21790006605250;3
21790006607750;4
21790006608250;8
21790006608500;2
21790006609000;9
21790006609250;5
21790006609500;5
21790006609750;10
21790006610250;6
21790006610500;6
21790006669500;8
21790006725750;2
21790006726000;12
21790006726250;3
21790006727750;10
21790006728000;4
21790006729000;2
21790006777000;2
21790006777500;12
21790006778000;3
21790006778250;4
21790006778750;4
21790006779000;5
21790006779250;1
21790006779750;2
21790006780000;13
21790006781000;19
21790006781250;9
21790006781500;42
21790006781750;5
21790006782250;1
21790006782500;9
21790006782750;2
21790006783250;6
21790006783500;9
21790006783750;2
21790006784000;1
21790006784250;2
21790006784500;3
21790006784750;4
21790006790500;8
21790006790750;8
21790006791000;4
21790006794500;12
21790006795250;2
21790006871750;1
21790006872250;7
21790006902250;1
21790006902500;7
21790006902750;21
21790006961250;3
21790006961500;39
21790006962000;33
21790006962250;20
21790006971750;5
21790006972000;4
21790006980000;2
21790006980250;11
21790006992750;6
21790006998000;36
21790006999000;4
21790006999500;2
21790007000500;10
21790007012250;7
21790007020500;1
21790007024000;4
21790007024500;2
21790007036000;6
21790007036750;6
21790007037000;6
21790007044750;4
21790007063250;2
21790007076000;2
21790007096250;1
21792506543250;3
21792506545250;2
21792506547250;6
21792506550500;1
21792506566750;1
21792506567250;2
21792506567500;11
21792506567750;3
21792506570750;4
21792506572000;11
21792506572250;7
21792506572500;1
21792506573000;5
21792506573750;1
21792506575250;7
21792506578000;1
21792506578250;7
21792506578750;5
21792506579000;5
21792506579250;6
21792506580750;5
21792506581000;10
21792506582000;3
21792506582250;6
21792506582750;6
21792506583000;2
21792506603000;5
21792506603750;5
21792506604000;17
21792506604500;3
21792506604750;4
21792506605000;2
21792506608750;4
21792506609000;11
21792506609250;3
21792506609500;4
21792506609750;1
21792506610250;2
21792506610500;1
21792506610750;13
21792506669000;4
21792506669250;21
21792506669500;2
21792506701750;1
21792506703500;4
21792506703750;4
21792506704000;2
21792506720500;2
21792506725000;1
21792506725250;3
21792506727500;6
21792506727750;1
21792506777250;12
21792506777500;1
21792506778000;10
21792506778250;6
21792506778500;2
21792506778750;5
21792506779000;4
21792506779500;4
21792506779750;5
21792506780750;7
21792506781000;27
21792506781250;49
21792506781500;26
21792506782250;10
21792506782500;3
21792506782750;4
21792506783000;8
21792506783750;2
21792506790500;1
21792506790750;4
21792506791250;8
21792506795250;5
21792506795750;1
21792506867750;2
21792506871750;1
21792506902000;2
21792506902250;6
21792506902500;4
21792506902750;12
21792506961250;2
21792506961500;20
21792506979750;3
21792506981250;10
21792506981500;14
21792506981750;7
21792506993000;7
21792506998000;7
21792506998500;1
21792506998750;17
21792506999000;4
21792506999250;4
21792507000250;9
21792507000500;2
21792507006000;12
21792507020500;2
21792507022750;4
21792507032250;4
21792507036000;2
21792507036250;4
21792507044750;2
21792507063000;1
21792507063250;2
21792507064750;12
21792507065000;14
21792507076250;2
21795006535250;2
21795006537500;3
21795006537750;2
21795006539250;2
21795006543250;2
21795006548250;1
21795006550750;2
21795006551000;3
21795006551250;2
21795006564750;6
21795006571000;4
21795006571250;3
21795006571500;2
21795006571750;7
21795006572000;2
21795006573000;2
21795006573250;1
21795006573750;2
21795006574500;4
21795006579500;5
21795006580750;4
21795006581750;1
21795006582750;2
21795006604750;2
21795006605250;2
21795006608750;20
21795006609000;9
21795006610250;5
21795006610500;5
21795006610750;12
21795006611000;1
21795006667250;2
21795006669000;6
21795006669250;10
21795006669500;2
21795006721500;3
21795006722250;2
21795006722500;1
21795006722750;1
21795006723000;2
21795006723250;2
21795006723500;7
21795006725000;1
21795006725750;5
21795006726000;4
21795006777000;12
21795006777250;6
21795006777500;4
21795006777750;5
21795006778000;2
21795006778500;13
21795006779750;2
21795006780750;10
21795006781000;5
21795006781250;12
21795006781500;8
21795006781750;11
21795006782000;13
21795006782500;3
21795006783250;2
21795006790000;7
21795006790250;2
21795006790750;1
21795006791000;5
21795006791250;9
21795006791750;2
21795006794000;4
21795006794250;14
21795006794500;21
21795006795500;3
21795006795750;4
21795006871750;5
21795006901500;12
21795006902250;26
21795006902500;38
21795006902750;23
21795006961250;21
21795006961500;11
21795006961750;11
21795006980750;9
21795006981000;7
21795006981250;27
21795006981500;2
21795006981750;6
21795006993250;7
21795006998000;25
21795006998250;16
21795006998750;13
21795006999000;3
21795007000000;26
21795007000500;6
21795007003750;3
21795007006000;6
21795007032250;2
21795007045000;3
21795007051000;1
21795007063250;1
21795007064750;3
21795007065000;2
21795007080500;8
21795007080750;11
21797506535000;6
21797506535500;4
21797506537000;4
21797506542250;2
21797506543000;2
21797506543500;2
21797506549000;5
21797506564500;4
21797506567250;3
21797506571250;3
21797506571750;4
21797506573750;2
21797506574000;2
21797506574750;4
21797506575000;3
21797506578000;7
21797506579250;1
21797506579500;1
21797506580750;4
21797506610750;4
21797506611000;10
21797506666250;5
21797506666750;4
21797506667000;1
21797506667250;2
21797506668750;2
21797506691750;1
21797506704250;2
21797506720500;4
21797506720750;4
21797506721250;3
21797506721500;3
21797506725500;1
21797506725750;3
21797506728500;5
21797506777000;5
21797506777250;12
21797506777750;2
21797506778250;3
21797506778500;8
21797506779000;1
21797506780250;4
21797506780500;5
21797506780750;11
21797506781000;2
21797506781500;4
21797506781750;2
21797506782500;10
21797506789750;8
21797506790000;12
21797506790500;4
21797506790750;1
21797506791000;4
21797506791250;3
21797506794000;4
21797506794250;8
21797506794500;11
21797506794750;13
21797506795250;13
21797506795500;10
21797506795750;1
21797506871750;10
21797506873500;2
21797506901500;2
21797506902000;5
21797506902250;5
21797506902500;24
21797506902750;27
21797506961750;6
21797506979500;7
21797506980500;5
21797506980750;9
21797506993000;7
21797506993250;6
21797506993500;1
21797506997250;10
21797506997500;12
21797506997750;7
21797506998000;51
21797506998250;14
21797506999250;19
21797507000000;16
21797507000250;5
21797507000500;10
21797507000750;6
21797507006250;1
21797507037000;6
21797507044750;2
21797507062500;1
21797507063000;2
21797507063250;2
21797507065000;1
21797507080000;7
21797507080250;5
21797507080750;2
21800006536750;2
21800006537250;6
21800006537750;1
21800006539000;2
21800006539250;2
21800006542000;2
21800006542250;2
21800006542500;3
21800006543000;11
21800006564250;7
21800006571750;3
21800006573000;2
